feature,target_corr,single_feature_cv_pr_auc,single_feature_cv_roc_auc,mutual_information_bits,label_reconstruction_rate,identifier_like,flag_high_corr,flag_high_single_ap,flag_label_copy,flag_perfect_separation,flag_identifier,suspicious
F3418,-0.003194962821895406,0.008929569382325007,0.5006110494169906,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3419,-0.002970857576064803,0.008928536704134866,0.5005554630143748,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3420,-0.0040958679820562996,0.008938403383235727,0.5011110185699303,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3421,-0.0031698758168964233,0.008930543457330778,0.5006666358196065,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3422,-0.003295041301767118,0.008930604270118003,0.5006666358196064,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3423,-0.004096851198707935,0.008940401653939561,0.5012221296810415,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3424,-0.002589628894524652,0.008927563699539242,0.5004999383058795,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3425,-0.002342261853752251,0.00892945439609533,0.5006110494169905,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3426,-0.0025196809675497767,0.008925619834710742,0.5003888271947684,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3427,-0.0024396168319961655,0.008924589364241533,0.5003333024862731,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3428,-0.002128403964599944,0.008925561296655784,0.5003888580418286,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3429,-0.001991719317779567,0.008922646569823181,0.5002221605281016,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3430,-0.0025134525889500756,0.008925681650896782,0.5003888271947684,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3431,-0.002032808680197545,0.008923678110702538,0.5002777160836572,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3432,-0.0029171705431354153,0.008934375810994433,0.5008887038065273,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3433,0.013531873222726603,0.008818874586033507,0.4933611419581713,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3434,0.013864078130746605,0.008819792334106931,0.49342016973594915,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3435,-0.0032206540930915517,0.008936504256879247,0.5009999383058794,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3436,-0.0032082616791125783,0.008939427575387432,0.5011665741254859,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3437,-0.00241830575496257,0.008931455719696868,0.5007221605281018,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3438,-0.003611222873001835,0.008941327795344895,0.5012776543895366,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3439,-0.0036016160911891398,0.008937355572332325,0.5010554013202542,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3440,-0.0024809966210833797,0.008928537774545015,0.5005555247084954,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3441,-0.00356462316362941,0.00894242152627579,0.501333179098032,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3442,0.020833768071967414,0.008817223961360936,0.4933646450274539,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3443,-0.001799183064828363,0.008923742065941547,0.5002777777777778,0.0015257192313581488,0.5,false,false,false,false,false,false,false
F3444,0.020833768071967414,0.008817223961360936,0.4933646450274539,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3445,0.06362136285563422,0.021198440329826724,0.5118958950274538,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3446,-0.0011187137432681117,0.008920705914457799,0.5001111111111112,0.0015257192313581488,0.5,false,false,false,false,false,false,false
F3447,0.06362136285563422,0.021198440329826724,0.5118958950274538,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3448,-0.0018722427707009092,0.008945745077908124,0.5,0.00009214610270933928,0.5,false,false,false,false,false,false,false
F3449,0.0,0.008918738132841702,0.5,0.0,0.0,false,false,false,false,false,false,false
F3450,-0.0018722427707009092,0.008945745077908124,0.5,0.00009214610270933928,0.5,false,false,false,false,false,false,false
F3451,-0.0018722427706914888,0.008945745077908124,0.5,0.00009214610270933928,0.5,false,false,false,false,false,false,false
F3452,0.0,0.008918738132841702,0.5,0.0,0.0,false,false,false,false,false,false,false
F3453,-0.0018722427706914888,0.008945745077908124,0.5,0.00009214610270933928,0.5,false,false,false,false,false,false,false
F3454,0.008233553797269894,0.008816309045012218,0.4933611419581713,2.8465480065153133e-6,0.5061728395061729,false,false,false,false,false,false,false
F3455,0.008233553797269894,0.008816309045012218,0.4933611419581713,2.8465480065153133e-6,0.5061728395061729,false,false,false,false,false,false,false
F3456,0.0,0.008918738132841702,0.5,0.0031996708768878375,0.0,false,false,false,false,false,false,false
F3457,-0.0034310109144628704,0.008938575458466172,0.50111098772287,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3458,-0.0034310109144628704,0.008938575458466172,0.50111098772287,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3459,0.0,0.008918738132841702,0.5,0.0031996708768878375,0.0,false,false,false,false,false,false,false
F3460,-0.0026620070125601076,0.008936326121352802,0.5009999074588192,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3461,-0.002615672445179101,0.008928538846726387,0.500555493861435,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3462,-0.0026738316966065864,0.008936326121352802,0.500999876611759,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3463,-0.0024323915839872287,0.00892945439609533,0.5006110494169906,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3464,-0.002483624623871027,0.008938457803351401,0.50111098772287,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3465,-0.0028056926394115682,0.008936330427868903,0.5009998457646987,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3466,-0.0029086198984959893,0.008932614379313142,0.5007777469307175,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3467,-0.0029554509539331192,0.008933460330301258,0.5008332407921526,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3468,-0.002711416607270054,0.00892865933310813,0.5005554938614349,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3469,-0.0023067295534443437,0.008925503895805046,0.5003888271947684,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3470,-0.0022934607592320693,0.008927446690223398,0.5004999074588192,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3471,-0.002386171135582389,0.008928477095669757,0.5005554630143748,2.8465480065153133e-6,0.5,false,false,false,false,false,false,false
F3472,-0.018560928068929197,0.010912836540804625,0.58846392356915,0.0013380141561853357,0.0,false,false,false,false,false,false,false
F3473,-0.016194623690102973,0.010153641697054573,0.5605865568511321,0.0008673224597917149,0.0,false,false,false,false,false,false,false
F3474,-0.017026866053648303,0.009793887704918233,0.5431005228576715,0.0003820426777867782,0.0,false,false,false,false,false,false,false
F3475,-0.01149147641953336,0.010881995896034325,0.5884611543650405,0.0013397744338915954,0.0,false,false,false,false,false,false,false
F3476,-0.0058856545113004245,0.010092987816615207,0.5580451600962428,0.0008687118963426935,0.0,false,false,false,false,false,false,false
F3477,-0.005055840074723079,0.009807996432980606,0.5444485348553636,0.0005798255104378651,0.0,false,false,false,false,false,false,false
F3478,-0.007539552792352167,0.009277406562113401,0.5185897418101055,0.00001138997242211115,0.0,false,false,false,false,false,false,false
F3479,-0.007648280029404596,0.009068445988782991,0.5079253250508977,0.00001138997242211115,0.0,false,false,false,false,false,false,false
F3480,-0.0065212487090190565,0.009207349388476269,0.514933979579246,0.00001138997242211115,0.0,false,false,false,false,false,false,false
F3481,-0.003652904158031907,0.009276560141282173,0.518724948331174,0.00001138997242211115,0.0,false,false,false,false,false,false,false
F3482,-0.00551119432870304,0.009068255871702556,0.5079044917175644,0.00001138997242211115,0.0,false,false,false,false,false,false,false
F3483,-0.0027659466682617784,0.009207695767430132,0.515069216947375,0.00001138997242211115,0.0,false,false,false,false,false,false,false
F3484,0.02987792663716363,0.024754794353257413,0.5912789597191829,0.0068324609228898004,0.0,false,false,false,false,false,false,false
F3485,-0.02616081987878367,0.011592078401009648,0.5748016284526025,0.0016146189513641606,0.0,false,false,false,false,false,false,false
F3486,0.03569445840469069,0.025586441842618463,0.6111220781483053,0.002523636049214677,0.0,false,false,false,false,false,false,false
F3487,-0.006788983916327832,0.010971379498321592,0.5724041959486923,0.0032793877954091152,0.0,false,false,false,false,false,false,false
F3488,-0.006435823138990213,0.011003884236059665,0.5642113386535439,0.0020420501312222884,0.0,false,false,false,false,false,false,false
F3489,-0.0076487813107290765,0.012718637654522408,0.6064825618846466,0.002720478720139874,0.0,false,false,false,false,false,false,false
F3490,0.036182340015482,0.015116154398022061,0.5459341106792521,0.002531474260254306,0.0,false,false,false,false,false,false,false
F3491,-0.011904042104057924,0.00873592486147659,0.48406233147525163,0.0016850981471538105,0.0,false,false,false,false,false,false,false
F3492,0.04107341735414453,0.026080638321826045,0.625653667692785,0.003241215796193714,0.0,false,false,false,false,false,false,false
F3493,-0.005995489270509837,0.010172712321509675,0.5396810766667393,0.00444094595496013,0.0,false,false,false,false,false,false,false
F3494,-0.004654826858682561,0.008469449625727255,0.47032530572612163,0.0016653097001648554,0.0,false,false,false,false,false,false,false
F3495,-0.007177533183829339,0.012123447799055742,0.599880460723527,0.002999973833326937,0.0,false,false,false,false,false,false,false
F3496,0.036182340015482,0.015116154398022061,0.5459341106792521,0.002531474260254306,0.0,false,false,false,false,false,false,false
F3497,-0.011904042104057924,0.00873592486147659,0.48406233147525163,0.0016850981471538105,0.0,false,false,false,false,false,false,false
F3498,0.04107341735414453,0.026080638321826045,0.625653667692785,0.003241215796193714,0.0,false,false,false,false,false,false,false
F3499,-0.005995489270509837,0.010172712321509675,0.5396810766667393,0.00444094595496013,0.0,false,false,false,false,false,false,false
F3500,-0.004654826858682561,0.008469449625727255,0.47032530572612163,0.0016653097001648554,0.0,false,false,false,false,false,false,false
F3501,-0.007177533183829339,0.012123447799055742,0.599880460723527,0.002999973833326937,0.0,false,false,false,false,false,false,false
F3502,0.06371562100001125,0.054645459460301825,0.5536101386348541,0.0004410062985947228,0.0,false,false,false,false,false,false,false
F3503,0.0,0.008918738132841702,0.5,0.0,0.0,false,false,false,false,false,false,false
F3504,0.06371562100001125,0.054645459460301825,0.5536101386348541,0.0004410062985947228,0.0,false,false,false,false,false,false,false
F3505,0.03354871069492402,0.022319447188368417,0.5528716767962969,0.0004410062985947228,0.0,false,false,false,false,false,false,false
F3506,0.0,0.008918738132841702,0.5,0.0,0.0,false,false,false,false,false,false,false
F3507,0.03354871069492402,0.022319447188368417,0.5528716767962969,0.0004410062985947228,0.0,false,false,false,false,false,false,false
F3508,-0.0039350702016017385,0.008877918502600925,0.46242971882904554,0.00037904251116864534,0.0,false,false,false,false,false,false,false
F3509,-0.0013239077140672138,0.00892264764023333,0.500222191375162,0.0001723677780970128,0.5,false,false,false,false,false,false,false
F3510,-0.00390923238630749,0.008878751502734206,0.46259638549571225,0.00037904251116864534,0.0,false,false,false,false,false,false,false
F3511,0.002916657190602043,0.008921422216512804,0.46299206459374415,0.00038906974502913184,0.0,false,false,false,false,false,false,false
F3512,-0.00131048162473268,0.00892264764023333,0.500222191375162,0.0001723677780970128,0.5,false,false,false,false,false,false,false
F3513,0.0029097533267480502,0.008919629330683774,0.46314831459374417,0.0003860535883036565,0.0,false,false,false,false,false,false,false
F3514,-0.024134836155257945,0.010112729137641227,0.5594276999343138,0.0013744376063371884,0.0,false,false,false,false,false,false,false
F3515,-0.0033543699612881067,0.008957376210585349,0.5021665124313653,0.001245105117412615,0.0,false,false,false,false,false,false,false
F3516,-0.023598641059907936,0.01007605907545301,0.5578068774428149,0.0013760212529934427,0.0,false,false,false,false,false,false,false
F3517,-0.00341687187842777,0.009996984126893158,0.5541798583212667,0.0008687118963426935,0.0,false,false,false,false,false,false,false
F3518,-0.0027824682985479725,0.008957376210585349,0.5021665124313653,0.001245105117412615,0.0,false,false,false,false,false,false,false
F3519,-0.006278073842400614,0.009986995416953965,0.5536667555787816,0.0009189849338158049,0.0,false,false,false,false,false,false,false
F3520,0.02109028595551946,0.018088368954918655,0.5368985632981678,0.00001138997242211115,0.0,false,false,false,false,false,false,false
F3521,-0.0031712486994190142,0.008967234528789909,0.5027219754457402,5.68053731035343e-7,0.0,false,false,false,false,false,false,false
F3522,0.020964239681386533,0.015769821519169842,0.5388657486037169,0.00001138997242211115,0.0,false,false,false,false,false,false,false
F3523,-0.002463994908149525,0.011661242123502672,0.5106168910790302,0.00001138997242211115,0.0,false,false,false,false,false,false,false
F3524,-0.003199713831310733,0.008966258296983668,0.5026664198901846,5.68053731035343e-7,0.0,false,false,false,false,false,false,false
F3525,-0.002125453695615024,0.01295540622395363,0.5180508224597447,0.00001138997242211115,0.0,false,false,false,false,false,false,false
